elig,lwage,vet,yob
0,5.6683002,0,52
0,4.5476999,0,50
0,5.8285999,0,53
0,5.4232001,0,53
1,5.8137002,0,52
0,4.4046001,0,53
0,4.5946002,0,50
0,5.7516999,0,52
0,6.2463999,0,50
0,4.3439999,0,50
0,6.4447999,0,51
0,6.3395,0,51
0,5.8649998,0,50
0,4.9924002,0,53
0,5.6191001,0,52
0,5.0639,0,53
1,5.7516999,0,51
0,5.934,1,53
1,6.1964002,0,52
1,5.934,0,53
0,5.757,0,50
0,3.5136001,0,50
0,6.1620998,0,53
0,5.934,1,51
0,5.5285001,0,51
1,1.9197,0,53
0,4.8980999,0,53
1,5.1718998,0,53
0,5.1712999,0,50
1,6.1163001,0,50
0,6.0882001,0,50
0,6.4246001,0,50
0,5.5285001,0,52
1,6.1704001,0,52
0,5.9239998,0,53
0,5.9984999,0,53
1,5.9668002,0,52
0,5.4052,1,53
0,4.7902999,0,51
1,5.2409,1,53
1,4.73,0,52
0,4.8354001,1,50
1,5.7108998,1,51
0,5.9856,1,50
0,5.934,0,53
0,6.0370002,0,51
0,5.5773001,0,52
1,5.6238999,1,53
0,5.5124002,0,50
0,2.2843001,0,50
0,6.0057001,0,53
0,5.2409,1,51
1,6.0580001,1,50
1,5.3660002,0,50
0,6.1964002,0,50
0,5.8757,0,53
0,5.4850998,0,51
0,5.8937998,0,52
0,5.934,0,53
0,6.006,0,53
1,4.4531002,0,51
0,4.8773999,0,53
1,5.4559999,0,53
0,4.3246002,0,50
0,6.2463999,0,51
0,5.3053999,0,53
0,5.7108998,0,50
0,3.9583001,0,52
1,4.0479002,1,50
0,6.1834998,0,51
0,5.7909002,0,51
0,5.8285999,0,53
0,5.8604999,1,53
0,5.934,1,51
0,4.3037,1,50
0,5.8862,0,51
0,4.3885002,0,50
0,5.0753002,0,53
0,5.934,0,52
0,5.0177002,0,53
1,3.6357,1,53
0,6.0882001,0,52
0,5.6493001,0,51
0,5.7516999,0,51
0,5.8099999,0,50
0,5.7909002,0,52
0,5.5285001,0,52
0,5.6683002,0,51
0,5.6703,1,51
1,5.6683002,0,52
0,5.5742998,0,52
0,5.4052,0,51
0,4.8745999,0,52
1,5.934,0,50
0,5.8056002,0,52
1,5.5678,1,53
0,6.1181002,0,53
0,4.3246002,0,50
1,5.5946999,0,52
0,5.2736001,0,53
0,5.4772,0,52
0,6.3614998,1,50
0,4.2993002,1,53
0,5.6238999,1,50
0,5.7909002,0,51
0,5.2409,0,53
0,5.4816999,1,51
1,4.6922998,0,53
0,5.6683002,0,52
0,5.0977998,0,51
0,5.0037999,1,53
0,6.5486002,1,51
0,5.3209,0,53
0,5.1623001,0,52
0,3.8529999,1,51
0,6.0882001,0,50
0,6.0293002,0,51
0,5.6238999,0,50
0,5.7505999,0,52
0,5.5285001,1,53
1,6.2862,1,51
0,5.6784,0,53
0,5.7516999,1,52
0,5.4380002,0,51
0,4.8354001,0,53
0,4.3246002,0,53
0,4.8745999,1,52
1,5.934,1,52
0,5.8649998,0,51
0,5.0977998,0,53
1,5.2409,0,51
0,5.9001002,0,50
0,5.5032001,1,50
0,5.5285001,0,52
0,3.4883001,0,51
0,5.5678,1,53
1,5.4232001,1,50
0,5.1258001,0,52
1,4.7301002,0,53
0,5.4808002,0,51
1,6.0377998,1,51
0,6.8502998,0,51
0,6.0785999,0,51
0,5.4260998,0,51
0,5.6683002,0,50
1,5.4152999,0,50
0,5.5295,0,51
0,5.8827,0,50
0,5.4232001,1,52
0,5.4232001,1,52
1,3.9914,0,52
0,5.3053999,0,53
1,5.7516999,0,52
1,5.7108998,0,50
0,5.836,0,50
1,5.4341998,0,52
0,5.1989002,0,53
0,6.0293002,1,51
0,6.3395,0,51
0,5.7627001,0,50
1,5.3660002,1,51
0,5.934,0,51
0,5.7108998,0,53
0,5.4772,1,52
0,5.0177002,1,53
0,5.1364999,0,51
0,5.6238999,0,50
0,5.2111001,0,52
0,5.7356,0,52
0,5.8285999,0,51
1,5.7909002,0,50
0,5.5285001,0,51
0,6.4039998,0,53
0,5.4772,0,50
0,6.0591998,0,50
0,6.2705002,0,52
0,6.5749998,0,50
0,5.9561,0,53
1,6.2217002,0,53
0,2.572,1,52
0,5.0144,1,52
1,5.395,0,51
0,6.0541,0,51
0,5.6683002,0,53
0,5.3098998,0,53
0,6.0882001,0,51
0,6.2066002,0,51
1,5.4004998,0,50
0,5.4865999,0,52
0,5.6462998,0,50
0,5.934,0,50
0,5.4211001,0,53
0,5.7925,0,51
1,5.1275001,0,53
0,5.5285001,0,52
0,5.6731,0,51
0,6.0882001,0,52
0,5.9731998,0,51
0,5.5773001,0,51
1,5.8614001,1,51
0,6.2217002,0,50
1,5.0177002,0,51
0,5.1718998,0,50
1,6.4447999,0,51
1,5.5773001,0,51
0,5.6683002,0,51
0,6.5967002,0,51
0,5.3719001,0,50
0,5.5285001,0,53
0,6.8502998,0,50
0,5.7075,0,52
0,6.4039998,1,51
1,5.6367998,0,53
1,5.7909002,0,50
0,5.6462998,0,52
0,5.1057,0,51
1,5.4724998,1,53
1,5.934,0,52
1,5.5285001,1,51
0,5.9001002,0,51
0,5.934,0,51
0,5.7516999,0,52
0,4.9215999,0,53
1,5.4232001,1,53
1,5.0177002,0,53
0,5.934,1,53
0,5.9934001,1,52
0,5.7108998,1,53
0,5.9696002,0,51
1,5.2603002,0,52
1,3.9191,1,50
1,5.395,0,52
0,4.7946,0,52
1,5.1129999,1,52
0,5.8649998,0,50
0,5.7516999,0,52
0,6.2207999,0,52
0,4.6567001,0,51
0,5.395,0,50
0,5.2865,0,51
0,5.9273,0,51
0,4.6515002,0,50
0,5.1718998,0,51
1,6.8502998,1,50
1,5.5773001,0,51
1,5.8771,0,53
0,5.9243999,1,50
0,5.6497998,0,53
1,6.2217002,1,50
1,5.6731,0,50
1,5.7909002,1,50
0,5.6974001,0,50
0,5.9422998,0,52
0,6.8502998,0,51
1,5.2409,0,51
0,5.2342,0,51
0,5.3053999,0,52
0,5.0177002,0,50
0,5.5773001,0,52
0,5.5998998,0,52
0,6.0882001,0,53
0,5.9984999,0,50
0,6.1437001,0,51
1,6.1437001,0,50
0,5.7135,0,51
0,5.934,0,53
0,4.8418002,0,51
0,5.5913,0,53
0,5.1718998,0,53
0,5.3362002,1,53
0,6.0633001,1,52
0,4.6082001,0,52
0,5.7108998,0,53
0,4.6122999,1,53
0,6.0767002,0,50
1,5.9984999,0,52
1,5.7635999,0,51
0,5.9001002,0,51
0,5.0977998,1,53
0,5.9243999,0,52
1,5.8285999,0,52
0,5.2409,0,53
0,4.6122999,0,53
0,5.7979002,0,52
0,5.1171999,0,51
1,6.7451,0,51
0,5.7302999,0,50
0,5.0977998,1,52
0,6.0882001,0,52
0,5.4341998,0,53
0,5.3053999,0,53
0,4.8421998,1,53
0,4.6431999,1,51
1,4.9306998,0,53
0,3.8137,0,53
1,5.4232001,0,51
0,5.7108998,0,50
1,6.3253002,1,51
1,5.2603002,1,50
0,5.395,1,52
0,5.7516999,0,51
1,5.4341998,1,51
0,4.0643001,1,51
0,5.3053999,0,51
0,5.4031,1,51
0,4.6669998,0,51
0,5.3400002,0,52
0,5.8285999,0,52
0,5.5285001,1,51
0,3.2260001,1,53
1,5.5678,0,52
0,5.9001002,0,50
1,5.934,0,52
0,5.4246998,0,53
0,4.9154,0,51
0,5.8470001,0,51
0,5.9860001,0,53
0,5.8771,0,50
0,4.2733002,0,52
0,5.1718998,1,52
0,5.1718998,0,53
0,5.3337002,0,51
1,4.6599002,0,53
1,5.7108998,0,53
1,5.0177002,0,50
0,5.3541999,0,52
0,5.395,0,53
0,5.3294001,0,52
0,5.7462001,0,52
0,5.5773001,0,52
1,4.9868999,1,50
1,5.2154999,0,50
0,5.1861,1,53
1,5.7108998,1,51
0,5.0177002,0,53
1,5.7108998,0,52
0,6.0513,1,50
1,5.8301001,1,51
0,5.2409,0,53
0,4.8354001,0,53
1,6.2217002,1,50
0,5.5285001,0,51
0,3.7114999,0,50
0,6.6118999,0,51
0,4.9376001,0,50
0,5.7302999,0,53
0,4.5179,0,52
0,5.0405998,0,52
1,5.8111,0,52
0,5.5773001,0,53
0,6.2705002,0,51
0,5.6238999,1,50
1,5.7516999,0,50
1,5.4232001,1,51
0,5.0363998,0,52
0,5.6683002,0,51
1,6.4447999,0,53
1,6.7813001,0,51
0,6.2217002,0,51
0,5.5809002,1,51
0,5.3667998,0,50
0,5.9984999,0,52
0,6.5401001,0,52
0,6.6886001,0,52
0,5.9001002,1,51
1,6.2705002,0,53
1,5.0977998,1,50
0,5.4232001,0,53
0,5.934,0,50
1,5.5868001,0,51
1,5.6238999,1,53
0,5.0254002,0,53
1,5.3305998,0,53
1,5.9001002,0,52
0,5.9984999,0,52
1,6.2940001,0,51
0,6.3395,1,52
0,5.4506001,1,52
0,5.0977998,0,53
0,5.0177002,0,51
0,4.8745999,0,50
0,5.9001002,1,51
0,5.5939002,0,52
1,5.4317999,1,51
0,5.3053999,0,50
0,4.8232999,0,52
0,5.3660002,0,50
0,5.2409,1,53
0,5.7108998,1,52
0,5.5962,0,50
0,4.9837999,1,52
0,3.9583001,0,52
0,5.6238999,0,52
0,5.7255001,1,53
0,5.3660002,0,52
1,5.2672,0,53
0,4.8842001,0,52
0,5.7248001,1,50
0,3.8067999,1,53
0,4.9229999,0,53
1,5.5285001,1,50
1,6.2217002,1,50
0,5.0177002,0,51
0,5.4808002,0,51
0,6.7385001,0,50
1,5.1718998,0,53
0,5.6683002,0,50
0,5.5285001,0,51
1,5.2409,0,50
0,5.5928998,0,53
1,5.934,0,52
0,5.5285001,0,51
0,5.5184999,0,50
1,5.5773001,0,51
0,5.4064002,0,51
0,4.8354001,0,52
1,5.1018,0,53
1,5.4826002,1,51
0,6.1194,0,50
0,5.7870998,0,52
0,5.7610998,0,53
0,5.0177002,1,52
0,5.3660002,0,53
0,5.2111001,0,53
0,5.6879001,0,52
1,5.5285001,0,53
1,5.7108998,1,53
0,5.0977998,0,51
0,5.3053999,0,50
0,5.9653001,0,52
1,5.6238999,0,51
0,5.5285001,0,53
0,5.5285001,1,51
1,5.0977998,1,53
0,4.7946,1,52
0,5.0915999,0,53
0,6.1704001,0,52
1,4.7693,0,52
0,6.1655998,0,51
1,3.9191,0,52
1,5.395,0,52
0,6.1704001,1,53
1,6.4039998,0,50
0,5.4506001,1,52
0,5.0977998,0,52
0,5.0977998,0,53
0,5.4772,0,53
0,5.5285001,0,53
1,5.1861,1,50
1,5.7219,1,51
1,6.0591998,0,50
1,5.7516999,0,53
0,5.9956999,0,52
0,5.2409,0,53
0,5.5285001,1,53
1,6.3740001,0,51
0,5.3719001,0,52
1,5.7356,0,52
1,5.8285999,0,50
1,5.7315001,0,51
0,5.5359001,0,52
0,5.5285001,0,51
0,5.4624,1,51
0,5.7315001,0,53
0,5.0177002,0,50
0,5.2409,1,52
1,5.8285999,0,50
1,5.2069998,0,51
0,5.2800999,0,52
0,6.5249,0,50
0,6.0882001,0,50
0,5.7968998,1,50
1,5.7909002,0,51
0,5.8578,0,50
0,6.8502998,0,51
0,5.5773001,1,50
0,5.9984999,1,52
1,6.1759,0,52
0,2.5328,0,50
0,6.0882001,0,50
0,5.4808002,0,52
1,6.3017001,0,50
0,4.7841001,0,53
0,5.6238999,0,53
0,5.7108998,0,52
0,5.2712002,0,53
0,5.9597001,0,53
0,5.7315001,0,50
0,5.3209,0,52
0,3.9821,0,53
1,5.4506001,1,50
0,5.4232001,0,53
0,5.7315001,0,51
1,5.3053999,0,53
1,5.934,0,53
0,6.2217002,1,50
0,6.0293002,0,50
0,5.0977998,1,52
0,5.1718998,0,52
0,5.6683002,0,51
0,6.1829,0,51
0,5.4176002,0,51
0,5.5833001,0,52
0,5.6918001,1,50
0,5.3966999,0,50
0,3.8137,0,51
0,6.0293002,0,51
1,4.9699001,0,50
0,5.4162002,1,51
0,5.9001002,0,53
1,6.0882001,1,52
0,5.7909002,0,53
0,5.9984999,0,50
0,5.7516999,0,50
1,4.6233001,1,51
1,5.1999998,0,53
1,5.8014002,0,52
0,3.7103,1,51
0,6.2557998,0,51
0,5.8569999,0,53
0,6.0591998,0,52
0,5.5773001,1,50
1,3.4883001,1,53
1,4.9190998,0,52
1,4.6922998,0,50
0,4.6122999,0,50
0,5.6683002,0,52
1,5.4232001,0,50
0,5.7516999,0,51
1,5.4232001,0,53
0,6.2217002,0,50
0,5.6659999,0,50
0,5.3053999,1,53
0,5.0351,0,50
1,4.3246002,0,51
0,6.1476002,0,50
0,5.6683002,0,50
0,3.2260001,0,51
0,6.0096002,1,50
0,6.1163001,1,50
0,6.2940001,1,52
0,6.5620999,0,50
0,4.9036002,0,52
0,5.7302999,0,52
1,5.6683002,0,52
0,5.3301001,0,53
0,5.7108998,1,53
0,6.0293002,0,52
0,5.9404998,1,50
0,6.1037998,0,52
1,6.5218,1,51
0,4.5869002,0,53
1,5.1176,1,50
0,6.2217002,0,51
0,5.5875001,0,52
0,6.46,0,50
0,3.9438,0,52
0,5.5285001,0,52
0,5.5314999,0,53
1,5.8099999,0,51
0,5.4232001,1,51
1,5.3541999,1,50
1,4.1815,0,53
1,6.0591998,1,50
1,5.7909002,0,52
0,6.2504001,0,51
0,6.1964002,0,51
0,6.0591998,1,53
0,6.7282,0,53
1,5.0177002,1,50
0,5.1092,0,51
1,5.7516999,0,53
0,5.6374002,1,50
0,5.9001002,0,50
0,5.0977998,0,50
0,5.3660002,0,50
0,5.1931,0,52
1,5.5215001,0,52
1,5.6238999,0,53
0,5.0177002,1,52
1,5.3853998,0,50
0,4.3638,0,52
1,5.3600998,0,53
0,5.395,0,52
0,4.6405001,0,52
1,6.6922998,0,50
0,6.8502998,0,52
1,5.5773001,1,50
0,4.8354001,0,52
0,5.4612999,0,52
1,5.5285001,0,53
1,6.2217002,0,52
1,4.3246002,0,50
1,4.9580002,0,53
0,5.7108998,1,50
0,5.7596998,0,51
1,5.3053999,1,52
0,6.5794001,0,51
1,5.4496999,1,51
0,4.5869002,0,50
0,6.2217002,0,52
1,5.9668002,0,53
0,5.7859998,1,51
0,5.0569,0,53
0,4.4046001,0,53
0,6.2705002,0,51
1,5.6683002,1,51
0,5.4232001,0,52
0,6.3395,0,51
0,4.8354001,1,50
0,5.3748002,0,52
0,5.6683002,0,53
0,5.9984999,0,53
1,5.1861,0,53
1,5.6683002,0,52
1,6.1163001,0,51
1,5.4772,0,52
0,4.7997999,0,52
0,4.9183998,0,52
1,5.8836002,0,52
0,5.7909002,0,50
0,5.5678,0,50
1,5.8285999,1,51
0,6.0293002,0,53
0,6.3395,0,52
0,6.2463999,0,50
0,5.7516999,0,50
0,5.2409,0,52
0,4.8745999,0,52
1,4.2206998,0,51
0,5.6683002,0,53
1,5.7516999,0,51
1,5.8285999,0,51
1,5.8470001,0,53
0,5.395,1,52
0,4.9306998,0,50
1,5.4341998,1,52
0,1.8789001,0,52
0,6.1331,0,52
0,5.5285001,0,53
0,5.7909002,0,51
1,5.2409,1,51
0,5.3481998,0,51
0,6.1304998,0,53
0,5.3457999,0,53
0,5.4232001,0,50
0,5.6462998,0,51
0,5.4232001,1,50
1,5.9755001,0,53
1,5.6283998,0,52
0,5.0023999,0,52
0,5.0023999,0,52
0,5.5285001,0,51
0,5.5184999,1,50
1,4.7410998,0,51
0,6.0293002,0,51
0,6.1964002,0,53
0,6.2207999,0,52
0,5.4232001,0,52
1,5.4232001,1,51
1,5.4091001,0,52
0,5.7550998,0,50
0,5.3920002,0,51
1,6.1245999,1,50
0,5.5032001,0,51
0,4.1422,1,51
0,5.1355,0,52
0,5.5629001,1,52
0,5.3692002,1,52
0,4.9306998,0,53
0,5.2835999,0,50
0,5.1809001,0,53
0,5.7477002,1,51
0,5.3053999,0,51
0,5.2800999,1,50
0,2.6554,0,50
1,5.6683002,0,51
0,5.934,0,50
1,5.3600998,1,51
0,6.0100002,0,53
0,5.1355,0,53
0,6.1356001,0,53
1,5.7516999,0,53
0,5.7490001,0,51
0,6.0756998,0,51
0,5.4772,0,50
0,5.6134,0,50
0,6.1964002,0,52
1,5.8614001,1,51
1,4.8846002,0,52
0,5.6055002,0,53
0,5.5773001,0,52
0,6.3017001,0,52
0,4.9512,1,52
0,4.901,0,51
0,5.6238999,0,52
0,5.6683002,0,52
0,5.7315001,1,50
1,5.8646998,0,50
0,1.7919,0,52
0,5.7108998,0,52
1,6.8502998,0,51
0,5.3362002,1,50
0,5.3660002,0,50
0,6.1476002,0,50
0,5.0977998,0,50
1,6.4447999,1,52
0,5.9678001,0,51
0,6.1898999,0,50
1,5.5285001,1,52
1,5.2736001,0,52
0,5.7516999,1,50
1,5.7075,0,50
1,4.5667,0,53
0,5.289,0,51
1,5.7909002,1,51
0,5.5969,0,53
0,5.5030999,0,52
1,6.4039998,1,51
0,5.5773001,0,51
0,5.7501001,0,50
1,5.6353998,1,52
1,5.9001002,1,52
0,3.0829,0,51
1,5.2849998,1,53
1,5.6683002,0,52
1,5.7477002,0,53
0,5.7516999,1,52
0,5.9580002,0,50
0,5.7909002,0,52
1,5.1718998,0,53
1,5.7151999,1,51
0,6.2659998,0,53
0,5.9103999,0,53
0,5.5032001,0,51
0,5.7516999,0,53
1,5.5285001,1,50
0,5.6683002,1,50
1,4.3906999,0,51
0,5.6760998,0,52
0,5.7516999,0,52
1,5.6683002,1,50
1,5.2736001,0,53
0,5.6300998,1,53
0,5.9984999,0,51
1,5.7336998,0,50
0,5.7909002,0,51
0,6.0591998,0,51
0,5.8642998,0,51
1,6.4362998,1,52
0,5.6238999,0,50
0,4.8354001,0,51
0,5.3446002,0,51
0,4.9924002,0,52
0,4.73,0,50
0,5.9938998,0,52
0,5.395,0,50
0,5.8554001,0,51
0,6.4447999,0,52
0,5.2736001,0,50
0,5.2256999,0,50
0,6.0882001,0,51
0,4.9512,0,50
0,5.4452,0,51
0,4.5380998,0,50
0,5.0177002,0,52
0,5.9103999,0,51
0,2.8002,0,53
0,5.2409,0,52
1,5.0584998,1,50
0,5.395,0,52
1,5.2409,0,53
0,5.6238999,0,53
0,4.7354002,0,51
0,5.0977998,0,53
0,5.3053999,1,50
1,6.0135002,1,50
0,5.6855001,0,53
0,5.5244999,0,52
0,5.9087,0,51
1,5.9924002,1,53
0,5.5285001,0,53
0,4.5145998,0,51
0,5.0177002,0,51
0,5.5409999,1,50
0,5.3362002,0,51
0,5.934,0,52
0,5.7108998,0,51
1,6.3395,0,50
1,4.8745999,0,51
0,6.0882001,0,51
0,5.4232001,0,50
1,5.836,1,52
0,5.9559002,0,51
0,5.7516999,1,50
1,5.2409,1,52
0,5.0977998,0,53
1,5.1718998,1,53
0,5.5727,0,52
0,5.6238999,1,53
0,5.2474999,0,51
0,5.0977998,0,50
1,4.5476999,0,50
1,5.3829002,1,52
0,5.5243001,0,50
0,5.7722001,1,51
0,5.8062,1,52
0,5.0569,0,53
1,5.0514002,1,52
0,5.5331001,1,52
0,5.5285001,0,51
1,5.2927999,0,52
0,6.2217002,0,50
0,5.0584998,0,50
0,5.4510002,0,52
0,5.4843001,0,53
0,5.4232001,0,53
1,5.5444999,1,50
0,5.4772,1,50
0,4.8354001,0,51
0,5.6205001,1,50
0,6.3395,1,51
0,6.1571002,0,50
0,3.4491,0,51
1,2.2843001,0,52
0,5.7930002,0,51
0,5.0977998,0,50
1,5.1018,1,53
0,5.7909002,1,51
0,5.395,1,53
0,5.934,0,53
0,4.7693,0,51
0,6.7072001,0,52
1,5.6201,0,53
0,5.5285001,0,52
0,5.5678,0,53
1,5.9252,1,52
1,5.4263,0,50
0,5.9984999,0,53
0,5.934,0,53
0,5.8285999,0,51
1,4.8354001,0,50
0,5.7516999,0,50
1,5.9998002,1,50
0,5.6238999,0,53
0,5.4587002,1,50
0,5.6208,0,50
0,5.4928999,0,50
0,5.4642,0,52
0,5.5285001,0,51
0,6.5492001,1,53
1,5.6897998,0,52
0,5.1931,0,51
1,5.4772,1,52
0,5.934,0,50
1,5.5584002,0,50
0,5.1718998,0,52
0,6.7111001,0,50
0,6.8502998,1,53
0,5.6238999,0,51
1,5.5285001,0,52
1,5.5285001,0,53
0,5.9001002,0,51
1,5.7048001,0,50
0,4.8551998,0,51
0,5.5773001,0,52
0,5.934,0,51
0,5.5770001,0,51
0,4.9717999,0,50
1,5.552,1,50
1,5.5285001,1,52
0,5.2983999,0,52
1,3.9737999,1,50
1,4.6278,0,53
0,6.4447999,0,53
0,5.5285001,0,51
0,5.0977998,0,52
0,6.3505001,0,52
0,5.8894,0,53
0,4.2420998,0,52
0,6.1273999,0,53
0,3.9191,1,51
1,5.3053999,0,51
1,5.7315001,0,53
0,4.8713999,0,52
0,4.7712002,0,51
0,6.1518002,0,50
1,5.5531998,0,50
1,5.5448999,0,53
0,5.2672,1,50
0,5.7238998,0,50
1,5.8304,0,51
0,3.1315999,0,53
0,5.7909002,0,51
0,4.73,0,51
0,5.2409,0,51
0,4.7946,0,53
0,5.2287998,0,52
0,5.2111001,1,51
0,5.2800999,0,53
0,5.9731998,0,50
0,5.7909002,0,52
0,5.8862,0,52
1,4.9526,0,50
0,3.4883001,0,50
0,4.5895,0,51
0,5.6731,1,52
0,2.5328,0,51
0,5.9668002,1,51
1,5.7909002,1,53
0,5.7108998,1,50
0,6.1704001,0,50
0,4.9306998,0,51
0,5.8649998,1,51
0,5.9134998,0,51
0,5.6683002,1,53
0,5.934,0,50
0,5.7516999,1,51
0,5.5773001,0,50
0,5.9517002,0,51
0,5.9130998,0,53
0,5.7909002,0,51
1,5.7516999,0,51
0,5.4232001,0,50
1,5.7698998,0,52
1,4.8399,1,53
0,5.9819999,0,52
1,5.5773001,1,51
0,5.6940999,0,53
0,5.7516999,0,52
1,5.7516999,1,50
1,4.9639001,0,51
1,5.4954,0,51
0,5.7233,0,53
0,5.0724001,1,52
0,5.6717,0,53
0,4.4787002,0,51
0,5.5285001,0,53
0,5.3838,1,52
1,6.1437001,0,52
0,5.6855001,0,51
0,5.4232001,1,50
1,5.4046998,1,52
0,5.9264998,0,50
0,5.4232001,0,52
0,5.7909002,0,50
0,5.8285999,0,52
0,6.2217002,0,53
1,5.6343002,1,51
0,5.5321002,0,53
0,5.6238999,0,53
0,2.6898,1,51
1,5.8962998,1,52
0,5.4506001,0,53
1,6.0422001,0,53
1,2.5328,0,51
1,5.9407001,0,52
0,5.7516999,0,51
1,6.3786998,0,51
0,5.7516999,0,52
1,6.2217002,0,52
1,5.612,0,53
0,5.934,0,51
0,5.4232001,0,53
1,5.4809999,1,52
0,6.3214998,0,53
0,5.9861999,1,50
0,5.4860001,0,51
0,5.4187002,0,50
0,4.8354001,1,52
0,5.0823002,1,51
0,6.4840999,0,52
1,5.4937,0,53
0,5.7516999,0,50
0,3.2260001,0,51
0,5.4408002,1,51
1,5.7302999,0,52
0,5.8285999,0,52
0,6.5218,1,50
1,5.5032001,0,51
0,5.9103999,0,53
0,6.1668,0,53
0,4.4787002,1,53
0,5.6238999,0,52
1,5.4007001,0,53
0,6.2705002,0,50
1,5.2519002,0,52
1,4.3246002,0,53
0,5.7997999,0,52
0,5.0177002,1,51
0,6.1437001,0,50
1,4.1058002,0,53
0,6.5218,1,50
1,5.3541999,0,50
0,6.8204999,0,53
1,5.7516999,0,52
0,5.7516999,0,52
1,5.6238999,1,51
1,6.5078001,0,52
0,5.6238999,0,53
1,5.5637002,1,50
0,4.5721002,1,51
0,5.3541999,0,52
1,5.0681,1,51
0,6.7508998,0,51
0,6.1964002,0,51
0,4.9512,1,50
0,5.5433998,0,50
1,5.5285001,1,52
1,5.2800999,1,53
1,5.1999998,0,53
0,6.8502998,0,52
0,6.1501999,0,53
0,5.5285001,0,52
0,4.4282999,0,52
0,4.9924002,0,50
1,6.7072001,0,51
0,6.2463999,0,51
0,5.2048998,1,52
0,6.1704001,1,50
0,5.9984999,0,50
0,3.5624001,0,50
1,5.2409,0,50
0,5.9485998,0,53
0,5.8896999,1,52
0,3.6508,0,51
0,5.9731998,0,53
0,6.0486999,0,53
1,5.6683002,0,53
1,4.6921,0,53
0,4.9699001,1,50
1,5.5773001,0,52
0,5.5931001,0,53
0,5.9273,0,52
0,5.7108998,0,53
0,5.7909002,0,53
0,5.6683002,0,53
0,4.3246002,0,51
1,5.4232001,0,53
1,5.1718998,1,52
0,5.2409,0,53
0,5.8111,0,52
0,5.1718998,0,50
0,5.7909002,0,50
0,5.1718998,0,53
0,5.2535,0,53
1,5.9984999,0,52
1,5.0177002,0,53
0,5.6238999,0,53
0,5.4772,0,53
0,4.9664001,0,53
0,5.0023999,0,50
0,5.1750998,0,53
0,6.0882001,0,53
0,4.0405998,0,50
0,5.5773001,1,52
0,5.5998998,0,51
0,4.8354001,0,53
1,5.8962998,0,52
1,4.8232999,0,53
0,5.7909002,1,50
0,5.8966999,0,51
1,5.4772,0,53
0,5.4232001,0,51
0,6.2217002,0,50
0,5.2800999,0,51
0,5.0177002,1,50
1,5.0008998,0,51
0,5.4772,1,53
0,4.73,0,51
0,5.2409,0,53
0,5.1753998,0,53
1,5.6462998,0,52
0,5.0713,0,51
0,4.9547,0,52
0,5.4341998,0,53
1,5.7516999,0,51
0,6.4840999,0,50
0,6.0293002,0,51
0,5.2409,0,50
0,5.2409,0,51
1,5.2409,1,50
0,4.7876,0,51
0,4.5476999,0,52
1,5.5285001,0,50
0,5.632,0,51
0,4.5869002,0,52
0,4.7681999,0,50
0,5.6238999,0,51
0,5.7108998,0,50
0,5.2519002,0,53
0,4.9306998,0,53
0,4.98,0,51
0,6.1437001,0,51
1,5.8649998,1,50
0,5.0177002,0,50
0,5.8099999,0,52
0,4.8397002,0,52
1,4.5285001,0,52
0,5.4506001,0,53
0,5.2474999,1,53
0,5.1718998,0,53
0,6.1181002,0,51
0,4.9259,0,52
0,4.9717999,0,53
0,5.4232001,0,51
1,5.6683002,0,53
0,5.4064002,0,53
1,4.7967,0,53
0,5.3407001,0,50
0,5.7108998,0,50
1,5.7898002,0,51
0,4.8354001,0,50
1,6.2363,0,53
1,5.6897998,0,51
0,5.2736001,0,53
1,5.3053999,0,53
1,5.5032001,1,50
1,4.5869002,0,52
0,4.6729002,0,52
0,5.6009002,0,51
0,6.3571,1,50
0,4.5002999,0,53
1,5.7108998,0,51
1,5.3882999,0,52
0,4.8745999,0,51
0,5.934,0,53
0,4.8842001,0,52
0,5.4232001,0,53
0,3.2260001,0,53
1,5.1623001,0,51
0,5.5285001,1,51
0,5.5285001,0,53
0,5.2800999,1,52
0,5.0977998,1,53
0,5.3053999,0,51
1,5.3660002,0,51
1,4.8453002,0,50
0,4.802,0,50
1,5.2312999,0,52
1,4.8004999,0,51
0,4.7693,0,51
0,4.9397998,0,51
0,5.7909002,1,52
1,6.0591998,0,51
0,5.7094002,0,53
1,5.5351,0,53
1,4.5165,0,50
1,6.0471001,0,52
0,4.8136001,0,52
0,5.8688002,0,53
1,5.6810002,0,50
1,5.7094002,1,52
0,5.5690999,0,51
0,5.4863,0,51
1,5.6686001,0,51
0,5.5816002,0,53
0,5.6891999,0,52
0,6.1794,0,52
0,5.8916998,0,53
0,5.0311999,1,53
1,4.5465002,1,50
0,6.1794,0,53
1,5.8287001,0,51
0,5.5725002,0,52
1,5.7094002,0,53
0,5.9404998,0,50
0,5.2631001,0,50
0,5.9145999,0,52
0,5.9562998,1,52
0,5.6686001,0,50
1,5.987,0,52
0,6.1794,0,51
0,5.2631001,0,50
0,5.6915002,0,50
0,5.3808999,1,52
1,6.1794,0,53
0,6.3228998,0,52
1,5.4726,0,51
0,5.5110002,0,53
0,5.7863998,1,50
0,4.1581998,0,51
0,6.1794,0,52
0,3.7337,0,50
0,6.0169001,0,50
0,5.5816002,0,51
0,4.2823,0,51
1,5.3238001,0,53
0,4.6092,0,52
0,4.7930999,1,51
1,4.9500999,1,50
